Time (s),Channel 1 (V),Channel 2 (V)
-0.002006786855955679,-0.4450914270628665,-0.5000251024525109
-0.002006296855955679,-0.445434848926785,-0.4993433642522324
-0.002005806855955679,-0.4450914270628665,-0.5000251024525109
-0.002005316855955679,-0.4457782707907039,-0.5000251024525109
-0.002004826855955679,-0.4454348489267851,-0.5007068406527894
-0.002004336855955679,-0.4454348489267851,-0.5003659715526503
-0.002003846855955679,-0.4454348489267851,-0.5000251024525109
-0.002003356855955679,-0.4457782707907039,-0.4990024951520927
-0.002002866855955679,-0.4461216926546224,-0.5000251024525108
-0.002002376855955679,-0.4457782707907039,-0.4996842333523714
-0.002001886855955679,-0.4457782707907039,-0.4993433642522321
-0.002001396855955679,-0.4457782707907039,-0.4993433642522322
-0.002000906855955679,-0.4457782707907039,-0.4996842333523713
-0.002000416855955679,-0.2799055105179749,0.1541027007149085
-0.001999926855955679,0.06454661899247488,0.5055387429585819
-0.001999436855955679,0.1960771928732747,0.5082656957596955
-0.001998946855955679,0.2479338943250573,0.5082656957596967
-0.001998456855955679,0.2705997373436911,0.5062204811588606
-0.001997966855955679,0.2829629244447678,0.5051978738584421
-0.001997476855955679,0.2912050491788089,0.5041752665580249
-0.001996986855955679,0.2960129552736744,0.5031526592576064
-0.001996496855955679,0.3008208613685379,0.5024709210573274
-0.001996006855955679,0.30459850187164,0.5017891828570493
-0.001995516855955679,0.3090629861025848,0.501789182857049
-0.001995026855955679,0.3131840484696091,0.500766575556631
-0.001994536855955679,0.3145577359252859,0.5007665755566306
-0.001994046855955679,0.3190222201562248,0.5000848373563526
-0.001993556855955679,0.3214261732036577,0.5000848373563522
-0.001993066855955679,0.3255472355706827,0.4997439682562126
-0.001992576855955679,0.3269209230263562,0.4990622300559345
-0.001992086855955679,0.3300117198016251,0.4987213609557948
-0.001991596855955679,0.3324156728490559,0.4990622300559342
-0.001991106855955679,0.3344762040325692,0.4997439682562128
-0.001990616855955679,0.3368801570799979,0.4994030991560737
-0.001990126855955679,0.3385972663995924,0.4990622300559342
-0.001989636855955679,0.3403143757191873,0.498721360955795
-0.001989146855955679,0.3434051724944527,0.499062230055934
-0.001988656855955679,0.3447788599501289,0.4990622300559342
-0.001988166855955679,0.3464959692697224,0.4983804918556555
-0.001987676855955679,0.3482130785893164,0.498380491855655
-0.001987186855955679,0.3495867660449906,0.4973578845552374
-0.001986696855955679,0.3516472972285028,0.4980396227555161
-0.001986206855955679,0.3530209846841786,0.4983804918556556
-0.001985716855955679,0.3554249377316073,0.4987213609557947
-0.001985226855955679,0.3578288907790392,0.4987213609557948
-0.001984736855955679,0.3588591563707954,0.4983804918556555
-0.001984246855955679,0.359889421962551,0.4987213609557947
-0.001983756855955679,0.3619499531460636,0.4983804918556555
-0.001983266855955679,0.3633236406017384,0.4976987536553767
-0.001982776855955679,0.3640104843295765,0.4973578845552379
-0.001982286855955679,0.3657275936491685,0.498380491855655
-0.001981796855955679,0.3667578592409253,0.4980396227555161
-0.001981306855955679,0.3677881248326814,0.4983804918556555
-0.001980816855955679,0.3681315466965999,0.4983804918556555
