Time (s),Channel 1 (V),Channel 2 (V)
-0.002579950329985653,-0.1992013724970819,-0.1894933522255598
-0.002579320329985653,-0.1992013724970819,-0.1891524831254206
-0.002578690329985653,-0.1998882162249192,-0.1898342213256992
-0.002578060329985653,-0.1998882162249192,-0.1905159595259777
-0.002577430329985653,-0.1998882162249192,-0.1901750904258385
-0.002576800329985653,-0.1992013724970819,-0.1894933522255598
-0.002576170329985653,-0.1988579506331633,-0.1891524831254206
-0.002575540329985653,-0.1988579506331631,-0.1894933522255598
-0.002574910329985653,-0.1992013724970819,-0.1894933522255598
-0.002574280329985653,-0.1988579506331633,-0.1894933522255598
-0.002573650329985653,-0.1988579506331631,-0.1894933522255598
-0.002573020329985653,-0.1988579506331631,-0.1898342213256992
-0.002572390329985653,-0.1988579506331631,-0.1898342213256992
-0.002571760329985653,-0.1992013724970819,-0.1894933522255598
-0.002571130329985653,-0.1988579506331631,-0.1891524831254206
-0.002570500329985653,-0.1988579506331631,-0.1894933522255598
-0.002569870329985653,-0.1988579506331631,-0.1891524831254204
-0.002569240329985653,-0.1995447943610002,-0.1894933522255596
-0.002568610329985653,-0.1995447943610005,-0.1898342213256992
-0.002567980329985653,-0.1992013724970819,-0.189834221325699
-0.002567350329985653,-0.1992013724970819,-0.1894933522255598
-0.002566720329985653,-0.1995447943610005,-0.1905159595259779
-0.002566090329985653,-0.2002316380888379,-0.1908568286261172
-0.002565460329985653,-0.2002316380888379,-0.1908568286261172
-0.002564830329985653,-0.1992013724970819,-0.1901750904258385
-0.002564200329985653,-0.1992013724970819,-0.1898342213256993
-0.002563570329985653,-0.1998882162249192,-0.1901750904258385
-0.002562940329985653,-0.1998882162249192,-0.1901750904258384
-0.002562310329985653,-0.1998882162249192,-0.1898342213256992
-0.002561680329985653,-0.2002316380888379,-0.1898342213256992
-0.002561050329985653,-0.1995447943610004,-0.1901750904258385
-0.002560420329985653,-0.1992013724970819,-0.1901750904258385
-0.002559790329985653,-0.1988579506331631,-0.1901750904258385
-0.002559160329985653,-0.1995447943610002,-0.1898342213256993
-0.002558530329985653,-0.1998882162249192,-0.1901750904258385
-0.002557900329985653,-0.1992013724970819,-0.1898342213256992
-0.002557270329985653,-0.2002316380888379,-0.1905159595259779
-0.002556640329985653,-0.1995447943610005,-0.1908568286261172
-0.002556010329985653,-0.1992013724970817,-0.1905159595259776
-0.002555380329985653,-0.1988579506331631,-0.1898342213256992
-0.002554750329985653,-0.1988579506331631,-0.1894933522255598
-0.002554120329985653,-0.1992013724970817,-0.189834221325699
-0.002553490329985653,-0.1992013724970819,-0.1898342213256992
-0.002552860329985653,-0.1988579506331631,-0.1898342213256992
-0.002552230329985653,-0.1988579506331631,-0.1898342213256992
-0.002551600329985653,-0.1988579506331631,-0.1898342213256992
-0.002550970329985653,-0.1992013724970819,-0.1898342213256993
-0.002550340329985653,-0.1992013724970819,-0.1901750904258385
-0.002549710329985653,-0.1981711069053257,-0.1894933522255598
-0.002549080329985653,-0.1981711069053257,-0.189834221325699
-0.002548450329985653,-0.1974842631774884,-0.1891524831254204
-0.002547820329985653,-0.1974842631774884,-0.1898342213256992
-0.002547190329985653,-0.1988579506331625,-0.1901750904258384
-0.002546560329985653,-0.1992013724970819,-0.1901750904258385
-0.002545930329985653,-0.1992013724970819,-0.1901750904258387
-0.002545300329985653,-0.1992013724970819,-0.1905159595259779
-0.002544670329985653,-0.1995447943610005,-0.1905159595259779
-0.002544040329985653,-0.1995447943610005,-0.190856828626117
-0.002543410329985653,-0.1998882162249192,-0.1911976977262566
-0.002542780329985653,-0.1995447943610005,-0.1905159595259779
-0.002542150329985653,-0.199201372497082,-0.1905159595259779
-0.002541520329985653,-0.2002316380888379,-0.1905159595259779
-0.002540890329985653,-0.1995447943610005,-0.1905159595259781
-0.002540260329985653,-0.1995447943610005,-0.1908568286261172
-0.002539630329985653,-0.1992013724970819,-0.1901750904258385
-0.002539000329985653,-0.1998882162249189,-0.1898342213256993
-0.002538370329985653,-0.1988579506331631,-0.1894933522255598
-0.002537740329985653,-0.1998882162249192,-0.1905159595259779
-0.002537110329985653,-0.2005750599527563,-0.1911976977262562
-0.002536480329985653,-0.2009184818166753,-0.1908568286261172
-0.002535850329985653,-0.2005750599527561,-0.1908568286261172
-0.002535220329985653,-0.1995447943610005,-0.1908568286261172
-0.002534590329985653,-0.1995447943610005,-0.1908568286261172
-0.002533960329985653,-0.1992013724970816,-0.1908568286261169
-0.002533330329985653,-0.1985145287692445,-0.1901750904258385
-0.002532700329985653,-0.1992013724970819,-0.1905159595259779
-0.002532070329985653,-0.2002316380888375,-0.1905159595259779
-0.002531440329985653,-0.1998882162249192,-0.1908568286261172
-0.002530810329985653,-0.1995447943610005,-0.1905159595259781
-0.002530180329985653,-0.1995447943610005,-0.1908568286261172
-0.002529550329985653,-0.1992013724970819,-0.1911976977262566
-0.002528920329985653,-0.1998882162249189,-0.1911976977262564
-0.002528290329985653,-0.1992013724970819,-0.1908568286261172
-0.002527660329985653,-0.1988579506331631,-0.1908568286261172
-0.002527030329985653,-0.1988579506331631,-0.1908568286261172
-0.002526400329985653,-0.1995447943610005,-0.1905159595259779
-0.002525770329985653,-0.1995447943610005,-0.1905159595259779
-0.002525140329985653,-0.1998882162249192,-0.1908568286261172
-0.002524510329985653,-0.1995447943610005,-0.1905159595259779
-0.002523880329985653,-0.1998882162249194,-0.1908568286261172
-0.002523250329985653,-0.2002316380888379,-0.1908568286261172
-0.002522620329985653,-0.2002316380888379,-0.1908568286261172
-0.002521990329985653,-0.1995447943610008,-0.1908568286261172
-0.002521360329985653,-0.1995447943610005,-0.1908568286261172
-0.002520730329985653,-0.1995447943610005,-0.1905159595259779
-0.002520100329985653,-0.1985145287692445,-0.1901750904258385
-0.002519470329985653,-0.1981711069053257,-0.1901750904258385
-0.002518840329985653,-0.1988579506331633,-0.1898342213256995
-0.002518210329985653,-0.1992013724970819,-0.1905159595259779
-0.002517580329985653,-0.1992013724970819,-0.1905159595259779
-0.002516950329985653,-0.1992013724970819,-0.1911976977262562
-0.002516320329985653,-0.1988579506331631,-0.1908568286261172
-0.002515690329985653,-0.1998882162249192,-0.1911976977262566
-0.002515060329985653,-0.1998882162249192,-0.1911976977262566
-0.002514430329985653,-0.2005750599527566,-0.1915385668263959
-0.002513800329985653,-0.1998882162249192,-0.1908568286261174
-0.002513170329985653,-0.1998882162249192,-0.1911976977262566
-0.002512540329985653,-0.1998882162249192,-0.1908568286261172
-0.002511910329985653,-0.1992013724970822,-0.1901750904258388
-0.002511280329985653,-0.1995447943610005,-0.1901750904258385
-0.002510650329985653,-0.1998882162249192,-0.1908568286261172
-0.002510020329985653,-0.2005750599527563,-0.1915385668263956
-0.002509390329985653,-0.2009184818166753,-0.1915385668263959
-0.002508760329985653,-0.2005750599527563,-0.1915385668263956
-0.002508130329985653,-0.1998882162249192,-0.1908568286261172
-0.002507500329985653,-0.1998882162249192,-0.1915385668263959
-0.002506870329985653,-0.2005750599527563,-0.1915385668263959
-0.002506240329985653,-0.2002316380888379,-0.1905159595259779
-0.002505610329985653,-0.1995447943610005,-0.1908568286261172
-0.002504980329985653,-0.1995447943610005,-0.1905159595259781
-0.002504350329985653,-0.1995447943610005,-0.1908568286261172
-0.002503720329985653,-0.1995447943610002,-0.1911976977262566
-0.002503090329985653,-0.1988579506331631,-0.1911976977262566
-0.002502460329985653,-0.1998882162249192,-0.1915385668263959
-0.002501830329985653,-0.1988579506331633,-0.1908568286261174
-0.002501200329985653,-0.1992013724970819,-0.1911976977262566
-0.002500570329985653,-0.1998882162249192,-0.1918794359265353
-0.002499940329985653,0.06351635340059897,0.01230115505684459
-0.002499310329985653,0.202258786423871,0.1643287737190891
-0.002498680329985653,0.2029456301517081,0.1667148574200651
-0.002498050329985653,0.202258786423871,0.168078333820622
-0.002497420329985653,0.202258786423871,0.1687600720209007
-0.002496790329985653,0.201915364559952,0.1691009411210397
-0.002496160329985653,0.201228520832115,0.1684192029207613
-0.002495530329985653,0.2008850989681962,0.16910094112104
-0.002494900329985653,0.2008850989681962,0.1701235484214576
-0.002494270329985653,0.2005416771042776,0.1701235484214581
-0.002493640329985653,0.2001982552403589,0.1708052866217369
-0.002493010329985653,0.2001982552403589,0.1711461557218761
-0.002492380329985653,0.2005416771042776,0.1718278939221549
-0.002491750329985653,0.2005416771042773,0.1718278939221549
-0.002491120329985653,0.1998548333764402,0.1718278939221549
-0.002490490329985653,0.1991679896486028,0.1714870248220155
-0.002489860329985653,0.1995114115125213,0.1725096321224331
-0.002489230329985653,0.1991679896486028,0.1725096321224336
-0.002488600329985653,0.1988245677846841,0.1728505012225729
-0.002487970329985653,0.2001982552403589,0.173873108522991
-0.002487340329985653,0.2001982552403589,0.1742139776231303
-0.002486710329985653,0.19985483337644,0.1738731085229913
-0.002486080329985653,0.1995114115125215,0.1745548467232697
-0.002485450329985653,0.1988245677846841,0.1735322394228516
-0.002484820329985653,0.1991679896486026,0.1745548467232692
-0.002484190329985653,0.1998548333764402,0.1755774540236877
-0.002483560329985653,0.1995114115125215,0.1755774540236877
-0.002482930329985653,0.1991679896486028,0.1759183231238271
-0.002482300329985653,0.1991679896486028,0.1752365849235484
-0.002481670329985653,0.1998548333764402,0.1759183231238273
-0.002481040329985653,0.1998548333764402,0.1762591922239665
-0.002480410329985653,0.1998548333764402,0.1762591922239665
-0.002479780329985653,0.1988245677846846,0.175577454023688
-0.002479150329985653,0.1988245677846841,0.1759183231238271
-0.002478520329985653,0.1991679896486028,0.1769409304242451
-0.002477890329985653,0.1991679896486028,0.176600061324106
-0.002477260329985653,0.1988245677846841,0.1766000613241058
-0.002476630329985653,0.1984811459207657,0.1759183231238276
-0.002476000329985653,0.1991679896486028,0.1769409304242451
-0.002475370329985653,0.1988245677846841,0.1766000613241058
-0.002474740329985653,0.1988245677846841,0.176940930424245
-0.002474110329985653,0.1991679896486028,0.1772817995243845
-0.002473480329985653,0.1991679896486028,0.1776226686245239
-0.002472850329985653,0.1991679896486028,0.1779635377246631
-0.002472220329985653,0.1991679896486028,0.1776226686245239
-0.002471590329985653,0.1991679896486028,0.1776226686245242
-0.002470960329985653,0.1991679896486028,0.1783044068248026
-0.002470330329985653,0.1988245677846841,0.1783044068248026
-0.002469700329985653,0.1991679896486026,0.1796678832253594
-0.002469070329985653,0.1984811459207654,0.1786452759249419
-0.002468440329985653,0.1981377240568467,0.1779635377246632
-0.002467810329985653,0.1988245677846838,0.1786452759249416
-0.002467180329985653,0.1991679896486028,0.1793270141252206
-0.002466550329985653,0.1991679896486028,0.1796678832253601
-0.002465920329985653,0.1991679896486028,0.1800087523254993
-0.002465290329985653,0.1984811459207654,0.1793270141252206
-0.002464660329985653,0.1991679896486026,0.180008752325499
-0.002464030329985653,0.1988245677846841,0.1793270141252206
-0.002463400329985653,0.1981377240568467,0.17966788322536
-0.002462770329985653,0.1984811459207652,0.1800087523254992
-0.002462140329985653,0.1991679896486028,0.1800087523254993
-0.002461510329985653,0.1984811459207655,0.1800087523254992
-0.002460880329985653,0.1988245677846841,0.17966788322536
-0.002460250329985653,0.1988245677846841,0.1800087523254993
-0.002459620329985653,0.1977943021929283,0.1793270141252209
-0.002458990329985653,0.1984811459207654,0.1800087523254993
-0.002458360329985653,0.1981377240568467,0.1800087523254993
-0.002457730329985653,0.1991679896486023,0.1813722287260561
-0.002457100329985653,0.1991679896486028,0.1813722287260567
-0.002456470329985653,0.1995114115125215,0.1810313596259174
-0.002455840329985653,0.1988245677846841,0.1806904905257781
-0.002455210329985653,0.1988245677846841,0.1810313596259174
-0.002454580329985653,0.1988245677846843,0.1813722287260566
-0.002453950329985653,0.1991679896486028,0.1810313596259174
-0.002453320329985653,0.1991679896486028,0.1806904905257781
-0.002452690329985653,0.1991679896486028,0.1813722287260564
-0.002452060329985653,0.1991679896486028,0.1817130978261961
-0.002451430329985653,0.1984811459207654,0.1813722287260567
