Time (s),Channel 1 (V),Channel 2 (V)
-0.00102385103626943,-0.2799055105179749,-0.5000251024525109
-0.00102360103626943,-0.2802489323818937,-0.5003659715526502
-0.00102335103626943,-0.280592354245812,-0.5003659715526502
-0.00102310103626943,-0.2802489323818937,-0.500025102452511
-0.00102285103626943,-0.2805923542458122,-0.5000251024525109
-0.00102260103626943,-0.2812791979736496,-0.5007068406527895
-0.00102235103626943,-0.2816226198375683,-0.5007068406527895
-0.00102210103626943,-0.2816226198375681,-0.5003659715526498
-0.00102185103626943,-0.2812791979736496,-0.4996842333523713
-0.00102160103626943,-0.2812791979736496,-0.4993433642522322
-0.00102135103626943,-0.2812791979736496,-0.4993433642522321
-0.00102110103626943,-0.2816226198375683,-0.4993433642522321
-0.00102085103626943,-0.281966041701487,-0.4993433642522321
-0.00102060103626943,-0.2823094635654057,-0.5007068406527895
-0.00102035103626943,-0.2826528854293247,-0.5007068406527894
-0.00102010103626943,-0.2833397291571614,-0.5003659715526503
-0.00101985103626943,-0.2829963072932433,-0.500025102452511
-0.00101960103626943,-0.2840265728849992,-0.5000251024525109
-0.00101935103626943,-0.2843699947489178,-0.5007068406527895
-0.00101910103626943,-0.2847134166128366,-0.5010477097529289
-0.00101885103626943,-0.2847134166128367,-0.4996842333523716
-0.00101860103626943,-0.2850568384767556,-0.5000251024525109
-0.00101835103626943,-0.2857436822045923,-0.5000251024525109
-0.00101810103626943,-0.2854002603406741,-0.5003659715526501
-0.00101785103626943,-0.285400260340674,-0.5000251024525109
-0.00101760103626943,-0.285400260340674,-0.5003659715526502
-0.00101735103626943,-0.285400260340674,-0.4996842333523714
-0.00101710103626943,-0.2854002603406741,-0.5007068406527896
-0.00101685103626943,-0.2857436822045926,-0.5010477097529286
-0.00101660103626943,-0.2857436822045926,-0.5003659715526505
-0.00101635103626943,-0.2857436822045926,-0.5000251024525109
-0.00101610103626943,-0.2857436822045926,-0.5007068406527895
-0.00101585103626943,-0.28643052593243,-0.5000251024525109
-0.00101560103626943,-0.2871173696602676,-0.5007068406527898
-0.00101535103626943,-0.2874607915241861,-0.5013885788530675
-0.00101510103626943,-0.2874607915241861,-0.5000251024525115
-0.00101485103626943,-0.2881476352520231,-0.5010477097529284
-0.00101460103626943,-0.2884910571159422,-0.5010477097529289
-0.00101435103626943,-0.2881476352520235,-0.5007068406527895
-0.00101410103626943,-0.2881476352520235,-0.5007068406527895
-0.00101385103626943,-0.288834478979861,-0.5010477097529289
-0.00101360103626943,-0.2891779008437792,-0.5010477097529286
