Time (s),Channel 1 (V),Channel 2 (V)
-0.002580285518474374,-0.1995447943610005,-0.170404682617756
-0.002579655518474375,-0.1988579506331634,-0.1700638135176168
-0.002579025518474375,-0.1985145287692445,-0.169382075317338
-0.002578395518474374,-0.1988579506331633,-0.1697229444174773
-0.002577765518474375,-0.1992013724970819,-0.1697229444174773
-0.002577135518474374,-0.1985145287692445,-0.169382075317338
-0.002576505518474375,-0.1992013724970816,-0.1700638135176164
-0.002575875518474375,-0.2002316380888379,-0.170404682617756
-0.002575245518474374,-0.2002316380888379,-0.1700638135176167
-0.002574615518474375,-0.2002316380888379,-0.1700638135176167
-0.002573985518474375,-0.1995447943610005,-0.1700638135176167
-0.002573355518474374,-0.1988579506331634,-0.1700638135176167
-0.002572725518474375,-0.1995447943610005,-0.1700638135176167
-0.002572095518474374,-0.1998882162249192,-0.170404682617756
-0.002571465518474374,-0.1995447943610008,-0.1700638135176168
-0.002570835518474375,-0.2002316380888379,-0.170404682617756
-0.002570205518474374,-0.1995447943610005,-0.1700638135176167
-0.002569575518474375,-0.2002316380888376,-0.1704046826177558
-0.002568945518474375,-0.1998882162249192,-0.170404682617756
-0.002568315518474374,-0.1988579506331636,-0.1707455517178958
-0.002567685518474375,-0.1998882162249192,-0.1717681590183134
-0.002567055518474374,-0.1998882162249192,-0.1707455517178953
-0.002566425518474374,-0.1992013724970817,-0.1704046826177558
-0.002565795518474375,-0.1988579506331631,-0.1700638135176167
-0.002565165518474374,-0.1988579506331631,-0.170404682617756
-0.002564535518474375,-0.1998882162249187,-0.1707455517178952
-0.002563905518474375,-0.1998882162249192,-0.1707455517178953
-0.002563275518474374,-0.1995447943610007,-0.1710864208180345
-0.002562645518474375,-0.1998882162249192,-0.1707455517178953
-0.002562015518474374,-0.1992013724970819,-0.170404682617756
-0.002561385518474374,-0.1998882162249192,-0.1707455517178955
-0.002560755518474375,-0.1998882162249192,-0.1710864208180347
-0.002560125518474374,-0.1998882162249192,-0.1717681590183134
-0.002559495518474375,-0.1992013724970822,-0.171086420818035
-0.002558865518474375,-0.1995447943610005,-0.1710864208180347
-0.002558235518474374,-0.1998882162249192,-0.1714272899181741
-0.002557605518474375,-0.1988579506331631,-0.1707455517178953
-0.002556975518474375,-0.1988579506331631,-0.1714272899181741
-0.002556345518474374,-0.1992013724970822,-0.1710864208180347
-0.002555715518474375,-0.1998882162249192,-0.1710864208180347
-0.002555085518474374,-0.1995447943610005,-0.1710864208180347
-0.002554455518474375,-0.199888216224919,-0.1707455517178955
-0.002553825518474375,-0.1992013724970819,-0.1710864208180347
-0.002553195518474374,-0.1992013724970819,-0.1710864208180347
-0.002552565518474375,-0.1992013724970819,-0.1707455517178953
-0.002551935518474375,-0.1992013724970819,-0.1710864208180347
-0.002551305518474374,-0.199888216224919,-0.1714272899181741
-0.002550675518474375,-0.1995447943610005,-0.1714272899181741
-0.002550045518474374,-0.1992013724970819,-0.1714272899181741
-0.002549415518474375,-0.1992013724970819,-0.1714272899181741
-0.002548785518474375,-0.1992013724970819,-0.1714272899181741
-0.002548155518474374,-0.1992013724970819,-0.1717681590183134
-0.002547525518474375,-0.1995447943610004,-0.1717681590183134
-0.002546895518474375,-0.1995447943610005,-0.1714272899181741
-0.002546265518474374,-0.1995447943610007,-0.1714272899181745
-0.002545635518474375,-0.1998882162249192,-0.1724498972185921
-0.002545005518474374,-0.1998882162249192,-0.1724498972185921
-0.002544375518474375,-0.1998882162249192,-0.1717681590183137
-0.002543745518474375,-0.1995447943610005,-0.1721090281184528
-0.002543115518474374,-0.1988579506331631,-0.1721090281184528
-0.002542485518474375,-0.1985145287692446,-0.1717681590183136
-0.002541855518474375,-0.1995447943610005,-0.1727907663187315
-0.002541225518474374,-0.199201372497082,-0.1724498972185918
-0.002540595518474375,-0.1995447943610005,-0.1717681590183134
-0.002539965518474374,-0.1995447943610005,-0.1724498972185921
-0.002539335518474375,-0.1995447943610005,-0.172109028118453
-0.002538705518474375,-0.1998882162249192,-0.1721090281184528
-0.002538075518474374,-0.1992013724970819,-0.1714272899181741
-0.002537445518474375,-0.1998882162249189,-0.1724498972185916
-0.002536815518474375,-0.1992013724970819,-0.1724498972185921
-0.002536185518474374,-0.1985145287692443,-0.1717681590183134
-0.002535555518474375,-0.1981711069053257,-0.1717681590183134
-0.002534925518474374,-0.1985145287692445,-0.1721090281184528
-0.002534295518474374,-0.1988579506331634,-0.1724498972185919
-0.002533665518474375,-0.1995447943610005,-0.1721090281184528
-0.002533035518474374,-0.1998882162249192,-0.1724498972185921
-0.002532405518474375,-0.2002316380888378,-0.1731316354188705
-0.002531775518474375,-0.2002316380888379,-0.1731316354188708
-0.002531145518474374,-0.2002316380888378,-0.1731316354188705
-0.002530515518474375,-0.1998882162249192,-0.1724498972185921
-0.002529885518474374,-0.2002316380888379,-0.1724498972185921
-0.002529255518474374,-0.1998882162249192,-0.1724498972185923
-0.002528625518474375,-0.1998882162249192,-0.1727907663187315
-0.002527995518474374,-0.1995447943610005,-0.1731316354188708
-0.002527365518474375,-0.1995447943610005,-0.1727907663187316
-0.002526735518474375,-0.2002316380888379,-0.1724498972185921
-0.002526105518474374,-0.1998882162249192,-0.1727907663187315
-0.002525475518474375,-0.1998882162249192,-0.1734725045190102
-0.002524845518474374,-0.1995447943610005,-0.1724498972185921
-0.002524215518474374,-0.1998882162249194,-0.1727907663187315
-0.002523585518474375,-0.2002316380888379,-0.1727907663187315
-0.002522955518474374,-0.2002316380888379,-0.1731316354188708
-0.002522325518474375,-0.1998882162249194,-0.17347250451901
-0.002521695518474375,-0.1998882162249192,-0.1731316354188708
-0.002521065518474374,-0.1998882162249192,-0.1731316354188708
-0.002520435518474375,-0.1998882162249192,-0.1734725045190102
-0.002519805518474375,-0.1998882162249192,-0.1734725045190102
-0.002519175518474374,-0.1995447943610002,-0.1727907663187315
-0.002518545518474375,-0.1988579506331631,-0.1727907663187315
-0.002517915518474374,-0.1988579506331631,-0.1727907663187315
-0.002517285518474375,-0.1992013724970817,-0.1734725045190099
-0.002516655518474375,-0.1992013724970819,-0.1738133736191496
-0.002516025518474374,-0.1995447943610005,-0.1734725045190102
-0.002515395518474375,-0.199888216224919,-0.1734725045190102
-0.002514765518474375,-0.1995447943610005,-0.1734725045190102
-0.002514135518474374,-0.1995447943610004,-0.173131635418871
-0.002513505518474375,-0.1992013724970819,-0.1734725045190102
-0.002512875518474374,-0.1988579506331631,-0.1731316354188708
-0.002512245518474375,-0.1988579506331631,-0.1727907663187316
-0.002511615518474375,-0.1995447943610005,-0.1727907663187315
-0.002510985518474374,-0.1998882162249192,-0.1731316354188708
-0.002510355518474375,-0.2005750599527563,-0.17347250451901
-0.002509725518474375,-0.2005750599527566,-0.1738133736191496
-0.002509095518474374,-0.2002316380888376,-0.1734725045190102
-0.002508465518474375,-0.1995447943610005,-0.1734725045190102
-0.002507835518474374,-0.1988579506331631,-0.1731316354188708
-0.002507205518474375,-0.1995447943610002,-0.1731316354188708
-0.002506575518474375,-0.1992013724970819,-0.1731316354188708
-0.002505945518474374,-0.1988579506331631,-0.1727907663187315
-0.002505315518474375,-0.1988579506331631,-0.1734725045190099
-0.002504685518474375,-0.2002316380888379,-0.1741542427192889
-0.002504055518474374,-0.1998882162249187,-0.1744951118194276
-0.002503425518474375,-0.1988579506331631,-0.1731316354188708
-0.002502795518474374,-0.1992013724970819,-0.1734725045190102
-0.002502165518474374,-0.1995447943610005,-0.1738133736191496
-0.002501535518474375,-0.1995447943610005,-0.1738133736191496
-0.002500905518474374,-0.1995447943610005,-0.1734725045190102
-0.002500275518474375,-0.199201372497082,-0.1738133736191494
-0.002499645518474375,0.1912692867784728,0.1080853721960958
-0.002499015518474374,0.2029456301517084,0.1397861985090561
-0.002498385518474375,0.2029456301517084,0.1408088058094737
-0.002497755518474374,0.2026022082877897,0.1418314131098918
-0.002497125518474374,0.2019153645599523,0.1418314131098918
-0.002496495518474375,0.2019153645599523,0.1418314131098918
-0.002495865518474374,0.201228520832115,0.1418314131098918
-0.002495235518474375,0.2008850989681964,0.1425131513101701
-0.002494605518474375,0.1998548333764402,0.1421722822100311
-0.002493975518474374,0.1998548333764402,0.1421722822100313
-0.002493345518474375,0.1998548333764402,0.1425131513101704
-0.002492715518474374,0.1998548333764402,0.1428540204103098
-0.002492085518474374,0.2005416771042771,0.1435357586105884
-0.002491455518474375,0.1995114115125215,0.1431948895104492
-0.002490825518474374,0.1995114115125215,0.1438766277107279
-0.002490195518474375,0.1995114115125215,0.1438766277107279
-0.002489565518474375,0.1984811459207654,0.1435357586105885
-0.002488935518474374,0.1984811459207654,0.1438766277107279
-0.002488305518474375,0.1988245677846841,0.1448992350111459
-0.002487675518474375,0.1991679896486028,0.1452401041112853
-0.002487045518474374,0.1995114115125218,0.1452401041112856
-0.002486415518474375,0.2001982552403589,0.145921842311564
-0.002485785518474374,0.2001982552403589,0.1462627114117033
-0.002485155518474375,0.1995114115125218,0.1462627114117033
-0.002484525518474375,0.1991679896486028,0.1462627114117033
-0.002483895518474374,0.1991679896486028,0.1469444496119821
-0.002483265518474375,0.1988245677846841,0.1469444496119821
-0.002482635518474375,0.1988245677846841,0.1469444496119821
-0.002482005518474374,0.1991679896486029,0.1469444496119821
-0.002481375518474375,0.1995114115125215,0.1469444496119821
-0.002480745518474374,0.1995114115125215,0.1472853187121214
-0.002480115518474375,0.1988245677846844,0.1479670569123998
-0.002479485518474375,0.1988245677846841,0.1486487951126788
-0.002478855518474374,0.1988245677846841,0.1486487951126788
-0.002478225518474375,0.1995114115125212,0.148989664212818
-0.002477595518474375,0.1995114115125215,0.1486487951126788
-0.002476965518474374,0.1991679896486031,0.1486487951126791
-0.002476335518474375,0.1998548333764402,0.1493305333129575
-0.002475705518474374,0.1995114115125215,0.1496714024130969
-0.002475075518474375,0.19985483337644,0.1496714024130969
-0.002474445518474375,0.1998548333764402,0.1493305333129575
-0.002473815518474374,0.1995114115125215,0.1493305333129575
-0.002473185518474375,0.1995114115125215,0.150012271513236
-0.002472555518474375,0.1988245677846841,0.1506940097135149
-0.002471925518474374,0.1977943021929282,0.1496714024130971
-0.002471295518474375,0.1981377240568467,0.1500122715132363
-0.002470665518474374,0.1988245677846841,0.1513757479137937
-0.002470035518474375,0.1988245677846841,0.1510348788136545
-0.002469405518474375,0.1988245677846841,0.1510348788136543
-0.002468775518474374,0.1991679896486028,0.1513757479137937
-0.002468145518474375,0.1995114115125213,0.1513757479137937
-0.002467515518474375,0.1995114115125215,0.1513757479137937
-0.002466885518474374,0.1995114115125213,0.151716617013933
-0.002466255518474375,0.1991679896486028,0.151716617013933
-0.002465625518474374,0.1988245677846841,0.1510348788136543
-0.002464995518474374,0.1988245677846841,0.151375747913794
-0.002464365518474375,0.1988245677846841,0.1520574861140724
-0.002463735518474374,0.1988245677846841,0.1523983552142117
-0.002463105518474375,0.1984811459207655,0.1520574861140725
-0.002462475518474375,0.1988245677846841,0.1527392243143511
-0.002461845518474374,0.1984811459207651,0.1520574861140724
-0.002461215518474375,0.197794302192928,0.1520574861140724
-0.002460585518474374,0.1981377240568467,0.1523983552142117
-0.002459955518474374,0.1988245677846839,0.1530800934144906
-0.002459325518474375,0.1984811459207654,0.1534209625146298
-0.002458695518474374,0.1981377240568467,0.1537618316147691
-0.002458065518474375,0.1981377240568467,0.1534209625146299
-0.002457435518474375,0.1984811459207654,0.1530800934144904
-0.002456805518474374,0.1984811459207654,0.1537618316147691
-0.002456175518474375,0.1981377240568467,0.1537618316147691
-0.002455545518474374,0.197794302192928,0.1537618316147691
-0.002454915518474374,0.1991679896486029,0.1541027007149087
-0.002454285518474375,0.1995114115125215,0.1544435698150478
-0.002453655518474374,0.1991679896486028,0.1544435698150478
-0.002453025518474375,0.1991679896486028,0.154784438915187
-0.002452395518474375,0.1991679896486028,0.1547844389151872
-0.002451765518474374,0.1991679896486028,0.1547844389151872
-0.002451135518474375,0.1988245677846841,0.1547844389151872
-0.002450505518474375,0.1981377240568467,0.1551253080153265
-0.002449875518474374,0.1981377240568473,0.1551253080153267
-0.002449245518474375,0.1995114115125215,0.1554661771154659
-0.002448615518474374,0.1995114115125215,0.1554661771154659
-0.002447985518474375,0.1984811459207659,0.1558070462156051
-0.002447355518474375,0.1984811459207654,0.1547844389151872
-0.002446725518474374,0.1981377240568467,0.1547844389151872
-0.002446095518474375,0.1988245677846838,0.1558070462156048
-0.002445465518474375,0.1984811459207654,0.1564887844158839
-0.002444835518474374,0.1984811459207652,0.156829653516023
-0.002444205518474375,0.1981377240568467,0.1561479153157446
-0.002443575518474374,0.1981377240568467,0.1568296535160233
-0.002442945518474375,0.1981377240568467,0.1558070462156057
-0.002442315518474375,0.1981377240568467,0.1561479153157446
-0.002441685518474374,0.1984811459207654,0.1561479153157446
-0.002441055518474375,0.1981377240568469,0.156829653516023
-0.002440425518474375,0.1984811459207654,0.1568296535160233
-0.002439795518474374,0.19745088032901,0.1558070462156056
-0.002439165518474375,0.1988245677846841,0.1564887844158839
-0.002438535518474374,0.1991679896486028,0.1571705226161627
