Time (s),Channel 1 (V),Channel 2 (V)
-0.005118836750788644,-0.1992013724970819,-0.154042965811067
-0.005117586750788643,-0.1995447943610005,-0.154042965811067
-0.005116336750788643,-0.1995447943610004,-0.1543838349112066
-0.005115086750788644,-0.1992013724970819,-0.1547247040113457
-0.005113836750788643,-0.1988579506331631,-0.154042965811067
-0.005112586750788644,-0.1995447943610005,-0.1547247040113457
-0.005111336750788643,-0.1988579506331631,-0.1547247040113457
-0.005110086750788644,-0.1988579506331631,-0.1543838349112066
-0.005108836750788643,-0.1992013724970819,-0.1543838349112064
-0.005107586750788643,-0.1992013724970822,-0.1543838349112066
-0.005106336750788643,-0.1998882162249192,-0.1547247040113457
-0.005105086750788643,-0.1988579506331633,-0.1547247040113459
-0.005103836750788644,-0.1992013724970819,-0.1550655731114851
-0.005102586750788643,-0.1998882162249192,-0.1550655731114851
-0.005101336750788644,-0.1998882162249192,-0.1547247040113457
-0.005100086750788643,-0.1995447943610005,-0.1543838349112064
-0.005098836750788644,-0.199201372497082,-0.1543838349112064
-0.005097586750788643,-0.1992013724970819,-0.1547247040113457
-0.005096336750788643,-0.1992013724970819,-0.153702096710928
-0.005095086750788643,-0.1992013724970819,-0.1543838349112064
-0.005093836750788643,-0.1998882162249189,-0.1543838349112062
-0.005092586750788644,-0.1992013724970819,-0.154042965811067
-0.005091336750788643,-0.1988579506331631,-0.1547247040113457
-0.005090086750788644,-0.1988579506331631,-0.1547247040113457
-0.005088836750788643,-0.1992013724970819,-0.1547247040113457
-0.005087586750788644,-0.1992013724970819,-0.1547247040113457
-0.005086336750788643,-0.1992013724970819,-0.1547247040113457
-0.005085086750788643,-0.199201372497082,-0.1550655731114854
-0.005083836750788643,-0.1995447943610005,-0.1557473113117638
-0.005082586750788643,-0.2002316380888379,-0.1550655731114851
-0.005081336750788644,-0.1998882162249192,-0.1550655731114851
-0.005080086750788643,-0.1998882162249192,-0.1550655731114851
